Cat,Fips Cntry,Cntry Name,Area,Pop Cntry,latitude,longitude
36.0,CA,Canada,9976140.0,32507874.0,65.2883225,-63.2395825
36.0,CA,Canada,9976140.0,32507874.0,64.958458,-63.3383365
36.0,CA,Canada,9976140.0,32507874.0,64.6226275,-65.4491655
36.0,CA,Canada,9976140.0,32507874.0,64.438873,-73.5852735
36.0,CA,Canada,9976140.0,32507874.0,64.517761,-74.263611
36.0,CA,Canada,9976140.0,32507874.0,64.4670255,-73.7255555
36.0,CA,Canada,9976140.0,32507874.0,64.45594,-74.3063815
36.0,CA,Canada,9976140.0,32507874.0,64.363037,-64.865143
36.0,CA,Canada,9976140.0,32507874.0,64.339569,-73.762085
36.0,CA,Canada,9976140.0,32507874.0,64.336235,-73.923882
36.0,CA,Canada,9976140.0,32507874.0,64.28582,-64.9997255
36.0,CA,Canada,9976140.0,32507874.0,64.327896,-75.60125
36.0,CA,Canada,9976140.0,32507874.0,64.23777,-64.555
36.0,CA,Canada,9976140.0,32507874.0,64.2138675,-81.4565275
36.0,CA,Canada,9976140.0,32507874.0,64.178604,-73.2874985
36.0,CA,Canada,9976140.0,32507874.0,64.137619,-64.5230635
36.0,CA,Canada,9976140.0,32507874.0,64.1031725,-64.9634705
36.0,CA,Canada,9976140.0,32507874.0,64.076233,-89.8383255
36.0,CA,Canada,9976140.0,32507874.0,63.7940215,-64.6531985
36.0,CA,Canada,9976140.0,32507874.0,63.8888815,-93.0234755
36.0,CA,Canada,9976140.0,32507874.0,63.819294,-64.2847215
36.0,CA,Canada,9976140.0,32507874.0,63.7577705,-64.3180545
36.0,CA,Canada,9976140.0,32507874.0,63.7288815,-72.6848525
36.0,CA,Canada,9976140.0,32507874.0,63.7163845,-64.1188965
36.0,CA,Canada,9976140.0,32507874.0,63.675274,-72.6215285
36.0,CA,Canada,9976140.0,32507874.0,63.5308225,-76.999588
36.0,CA,Canada,9976140.0,32507874.0,63.6536025,-71.8205565
36.0,CA,Canada,9976140.0,32507874.0,63.472908,-64.276802
36.0,CA,Canada,9976140.0,32507874.0,63.648884,-68.73806
36.0,CA,Canada,9976140.0,32507874.0,63.559433,-64.147087
36.0,CA,Canada,9976140.0,32507874.0,63.580688,-91.420143
36.0,CA,Canada,9976140.0,32507874.0,63.5536005,-72.2073595
36.0,CA,Canada,9976140.0,32507874.0,63.4770775,-64.948891
36.0,CA,Canada,9976140.0,32507874.0,63.5226285,-90.8215255
36.0,CA,Canada,9976140.0,32507874.0,63.4944385,-78.53125
36.0,CA,Canada,9976140.0,32507874.0,63.469437,-90.677643
36.0,CA,Canada,9976140.0,32507874.0,63.2499965,-68.0145795
36.0,CA,Canada,9976140.0,32507874.0,54.287632,-130.3029175
36.0,CA,Canada,9976140.0,32507874.0,63.0451315,-66.947235
36.0,CA,Canada,9976140.0,32507874.0,62.564995,-82.9054105
36.0,CA,Canada,9976140.0,32507874.0,62.8733255,-66.4850005
36.0,CA,Canada,9976140.0,32507874.0,54.1608275,-130.7198795
36.0,CA,Canada,9976140.0,32507874.0,62.673046,-91.125557
36.0,CA,Canada,9976140.0,32507874.0,62.645546,-91.628334
36.0,CA,Canada,9976140.0,32507874.0,62.5654105,-64.9905625
36.0,CA,Canada,9976140.0,32507874.0,62.565132,-77.726532
36.0,CA,Canada,9976140.0,32507874.0,62.5655515,-77.9761125
36.0,CA,Canada,9976140.0,32507874.0,62.4645765,-64.6743015
36.0,CA,Canada,9976140.0,32507874.0,62.404297,-92.50222
36.0,CA,Canada,9976140.0,32507874.0,61.9919395,-79.775421
36.0,CA,Canada,9976140.0,32507874.0,62.383465,-92.2561115
36.0,CA,Canada,9976140.0,32507874.0,62.1162455,-65.928337
36.0,CA,Canada,9976140.0,32507874.0,61.8333245,-65.0405655
36.0,CA,Canada,9976140.0,32507874.0,61.877911,-93.0944445
36.0,CA,Canada,9976140.0,32507874.0,61.8098565,-65.8216555
36.0,CA,Canada,9976140.0,32507874.0,61.5080495,-65.066948
36.0,CA,Canada,9976140.0,32507874.0,60.7665215,-78.458748
36.0,CA,Canada,9976140.0,32507874.0,59.8143005,-80.0317995
36.0,CA,Canada,9976140.0,32507874.0,59.6687395,-80.244583
36.0,CA,Canada,9976140.0,32507874.0,59.4233245,-80.510422
36.0,CA,Canada,9976140.0,32507874.0,59.049713,-69.269165
36.0,CA,Canada,9976140.0,32507874.0,58.6145745,-78.576248
36.0,CA,Canada,9976140.0,32507874.0,58.329021,-67.597084
36.0,CA,Canada,9976140.0,32507874.0,58.2833255,-77.8095855
36.0,CA,Canada,9976140.0,32507874.0,57.517353,-79.765831
36.0,CA,Canada,9976140.0,32507874.0,57.3595775,-76.765839
36.0,CA,Canada,9976140.0,32507874.0,57.13916,-76.6643065
36.0,CA,Canada,9976140.0,32507874.0,56.8656845,-79.8077775
36.0,CA,Canada,9976140.0,32507874.0,56.803604,-79.8862535
36.0,CA,Canada,9976140.0,32507874.0,56.7165225,-79.532356
36.0,CA,Canada,9976140.0,32507874.0,56.650688,-79.2091755
36.0,CA,Canada,9976140.0,32507874.0,56.179161,-79.453186
36.0,CA,Canada,9976140.0,32507874.0,56.356102,-79.8265225
36.0,CA,Canada,9976140.0,32507874.0,56.3568,-79.563614
36.0,CA,Canada,9976140.0,32507874.0,56.278881,-78.792076
36.0,CA,Canada,9976140.0,32507874.0,55.936245,-79.03875
36.0,CA,Canada,9976140.0,32507874.0,55.539852,-77.422081
36.0,CA,Canada,9976140.0,32507874.0,55.270691,-82.998474
36.0,CA,Canada,9976140.0,32507874.0,54.8591575,-79.395981
36.0,CA,Canada,9976140.0,32507874.0,54.7758295,-79.6570815
36.0,CA,Canada,9976140.0,32507874.0,54.1830485,-79.449028
36.0,CA,Canada,9976140.0,32507874.0,53.9197125,-79.8931965
36.0,CA,Canada,9976140.0,32507874.0,53.526802,-79.73848
36.0,CA,Canada,9976140.0,32507874.0,53.3159675,-79.9986115
36.0,CA,Canada,9976140.0,32507874.0,52.9566575,-81.36541
36.0,CA,Canada,9976140.0,32507874.0,53.128189,-79.8629075
36.0,CA,Canada,9976140.0,32507874.0,52.0123555,-79.4534835
36.0,CA,Canada,9976140.0,32507874.0,46.2923585,-60.6680525
36.0,CA,Canada,9976140.0,32507874.0,45.516243,-60.993473
36.0,CA,Canada,9976140.0,32507874.0,45.562355,-61.212082
36.0,CA,Canada,9976140.0,32507874.0,44.3241615,-66.2645875
36.0,CA,Canada,9976140.0,32507874.0,43.9448545,-59.9273565
36.0,CA,Canada,9976140.0,32507874.0,43.4670795,-65.598061
36.0,CA,Canada,9976140.0,32507874.0,52.2731895,-81.58889
36.0,CA,Canada,9976140.0,32507874.0,46.496384,-63.19083
36.0,CA,Canada,9976140.0,32507874.0,46.443047,-63.2629205
36.0,CA,Canada,9976140.0,32507874.0,60.9824945,-69.977913
36.0,CA,Canada,9976140.0,32507874.0,60.635822,-64.652367
36.0,CA,Canada,9976140.0,32507874.0,51.2454075,-58.487083
36.0,CA,Canada,9976140.0,32507874.0,50.5938795,-59.3412555
36.0,CA,Canada,9976140.0,32507874.0,50.220825,-63.892086
36.0,CA,Canada,9976140.0,32507874.0,49.5098575,-63.087784
36.0,CA,Canada,9976140.0,32507874.0,47.4272155,-61.6955565
36.0,CA,Canada,9976140.0,32507874.0,46.9397165,-70.9688875
36.0,CA,Canada,9976140.0,32507874.0,69.589577,-139.0998535
36.0,CA,Canada,9976140.0,32507874.0,49.5866585,-125.846382
36.0,CA,Canada,9976140.0,32507874.0,56.8362425,-98.3223305
36.0,CA,Canada,9976140.0,32507874.0,60.3836025,-64.645554
36.0,CA,Canada,9976140.0,32507874.0,50.734997,-126.3970795
36.0,CA,Canada,9976140.0,32507874.0,50.229855,-124.7255555
36.0,CA,Canada,9976140.0,32507874.0,54.542076,-57.302498
36.0,CA,Canada,9976140.0,32507874.0,79.620956,-76.516529
36.0,CA,Canada,9976140.0,32507874.0,79.7597125,-90.8534775
36.0,CA,Canada,9976140.0,32507874.0,75.6276245,-111.536114
36.0,CA,Canada,9976140.0,32507874.0,76.654991,-100.968605
36.0,CA,Canada,9976140.0,32507874.0,67.8541605,-75.65556
36.0,CA,Canada,9976140.0,32507874.0,70.0586015,-86.9174955
36.0,CA,Canada,9976140.0,32507874.0,69.2090075,-134.876801
36.0,CA,Canada,9976140.0,32507874.0,68.611374,-74.704315
36.0,CA,Canada,9976140.0,32507874.0,63.9791565,-77.7634735
36.0,CA,Canada,9976140.0,32507874.0,63.293541,-78.0333325
36.0,CA,Canada,9976140.0,32507874.0,62.674854,-74.304726
36.0,CA,Canada,9976140.0,32507874.0,60.402771,-68.095001
36.0,CA,Canada,9976140.0,32507874.0,54.3806835,-130.72583
36.0,CA,Canada,9976140.0,32507874.0,54.541378,-130.85582
36.0,CA,Canada,9976140.0,32507874.0,54.7499925,-130.288742
36.0,CA,Canada,9976140.0,32507874.0,54.7554095,-130.523743
36.0,CA,Canada,9976140.0,32507874.0,54.89402,-130.3036195
36.0,CA,Canada,9976140.0,32507874.0,63.204437,-67.810829
36.0,CA,Canada,9976140.0,32507874.0,66.06707,-85.078064
37.0,CB,Cambodia,181040.0,13363421.0,12.5656785,104.990963
37.0,CB,Cambodia,181040.0,13363421.0,10.724582,103.2545625
37.0,CB,Cambodia,181040.0,13363421.0,11.333886,103.013168
37.0,CB,Cambodia,181040.0,13363421.0,10.47861,103.775799
37.0,CB,Cambodia,181040.0,13363421.0,11.4748605,103.020931
38.0,CD,Chad,1284000.0,9538544.0,15.4541655,18.7322065
39.0,CE,Sri Lanka,65610.0,19905165.0,7.6079155,81.7752605
39.0,CE,Sri Lanka,65610.0,19905165.0,7.6895825,81.709854
39.0,CE,Sri Lanka,65610.0,19905165.0,9.0449975,79.802765
39.0,CE,Sri Lanka,65610.0,19905165.0,9.515693,79.6895675
39.0,CE,Sri Lanka,65610.0,19905165.0,7.873054,80.794571
39.0,CE,Sri Lanka,65610.0,19905165.0,9.687081,79.911789
40.0,CF,Congo,342000.0,2998040.0,-0.6531945,14.8921345
41.0,CG,Zaire,2345410.0,58317930.0,-4.038334,21.758664
41.0,CG,Zaire,2345410.0,58317930.0,-5.8986115,12.855693
42.0,CH,China,9596960.0,1298847624.0,23.4448565,117.0374795
42.0,CH,China,9596960.0,1298847624.0,30.0255525,121.867485
42.0,CH,China,9596960.0,1298847624.0,29.89333,122.364712
42.0,CH,China,9596960.0,1298847624.0,29.720968,122.1077655
42.0,CH,China,9596960.0,1298847624.0,29.109997,121.914291
42.0,CH,China,9596960.0,1298847624.0,28.1255515,121.193314
42.0,CH,China,9596960.0,1298847624.0,32.180134,119.8066405
42.0,CH,China,9596960.0,1298847624.0,26.0159625,119.3103715
42.0,CH,China,9596960.0,1298847624.0,25.5313835,119.757351
42.0,CH,China,9596960.0,1298847624.0,25.494442,119.3034595
42.0,CH,China,9596960.0,1298847624.0,24.4893015,118.12553
42.0,CH,China,9596960.0,1298847624.0,23.6712455,117.409569
42.0,CH,China,9596960.0,1298847624.0,21.665413,108.3269425
42.0,CH,China,9596960.0,1298847624.0,21.0374985,109.0961
42.0,CH,China,9596960.0,1298847624.0,39.420269,121.3542975
42.0,CH,China,9596960.0,1298847624.0,31.635273,121.5396915
42.0,CH,China,9596960.0,1298847624.0,31.3306905,121.8358155
42.0,CH,China,9596960.0,1298847624.0,30.0377735,122.143467
42.0,CH,China,9596960.0,1298847624.0,22.8286055,113.49638
42.0,CH,China,9596960.0,1298847624.0,22.6930505,113.5416485
42.0,CH,China,9596960.0,1298847624.0,22.110691,113.3126295
42.0,CH,China,9596960.0,1298847624.0,22.040968,113.356232
42.0,CH,China,9596960.0,1298847624.0,21.6741655,112.7855415
42.0,CH,China,9596960.0,1298847624.0,21.650135,112.585686
42.0,CH,China,9596960.0,1298847624.0,21.606247,111.9069365
42.0,CH,China,9596960.0,1298847624.0,21.153469,110.527622
42.0,CH,China,9596960.0,1298847624.0,21.0187475,110.3983115
42.0,CH,China,9596960.0,1298847624.0,20.918329,110.592617
42.0,CH,China,9596960.0,1298847624.0,20.714022,116.7098465
42.0,CH,China,9596960.0,1298847624.0,36.89402,104.1953965
42.0,CH,China,9596960.0,1298847624.0,22.266941,113.9365155
42.0,CH,China,9596960.0,1298847624.0,22.3538855,114.30484
42.0,CH,China,9596960.0,1298847624.0,22.2462465,114.1855395
42.0,CH,China,9596960.0,1298847624.0,30.288885,122.1549835
42.0,CH,China,9596960.0,1298847624.0,30.444439,122.3456805
42.0,CH,China,9596960.0,1298847624.0,19.151245,109.8240125
42.0,CH,China,9596960.0,1298847624.0,19.136452,110.517208
43.0,CI,Chile,756950.0,15823957.0,-52.006252,-74.6102905
43.0,CI,Chile,756950.0,15823957.0,-43.851112,-73.9680635
43.0,CI,Chile,756950.0,15823957.0,-43.954586,-73.2130585
43.0,CI,Chile,756950.0,15823957.0,-44.036808,-73.684868
43.0,CI,Chile,756950.0,15823957.0,-44.022507,-74.2620925
43.0,CI,Chile,756950.0,15823957.0,-44.1484755,-73.9197315
43.0,CI,Chile,756950.0,15823957.0,-44.1697275,-74.322365
43.0,CI,Chile,756950.0,15823957.0,-44.2418095,-74.038475
43.0,CI,Chile,756950.0,15823957.0,-44.274727,-73.7130585
43.0,CI,Chile,756950.0,15823957.0,-44.2761155,-74.3508375
43.0,CI,Chile,756950.0,15823957.0,-44.3041725,-73.883476
43.0,CI,Chile,756950.0,15823957.0,-44.350281,-73.2361225
43.0,CI,Chile,756950.0,15823957.0,-44.3856965,-74.01709
43.0,CI,Chile,756950.0,15823957.0,-33.6268085,-78.875145
43.0,CI,Chile,756950.0,15823957.0,-44.655281,-73.0914
43.0,CI,Chile,756950.0,15823957.0,-44.418892,-73.8451465
43.0,CI,Chile,756950.0,15823957.0,-44.4738925,-74.3833465
43.0,CI,Chile,756950.0,15823957.0,-44.503197,-74.0387575
43.0,CI,Chile,756950.0,15823957.0,-44.5386165,-74.254173
43.0,CI,Chile,756950.0,15823957.0,-44.6429215,-73.70723
43.0,CI,Chile,756950.0,15823957.0,-44.6184765,-74.775841
43.0,CI,Chile,756950.0,15823957.0,-44.704033,-74.1430585
43.0,CI,Chile,756950.0,15823957.0,-44.659447,-74.563202
43.0,CI,Chile,756950.0,15823957.0,-44.787506,-74.420982
43.0,CI,Chile,756950.0,15823957.0,-44.790005,-73.6786195
43.0,CI,Chile,756950.0,15823957.0,-44.868755,-73.8513945
43.0,CI,Chile,756950.0,15823957.0,-44.8151435,-74.0718075
43.0,CI,Chile,756950.0,15823957.0,-44.851532,-75.0861205
43.0,CI,Chile,756950.0,15823957.0,-44.9487535,-74.139313
43.0,CI,Chile,756950.0,15823957.0,-45.138199,-73.9743115
43.0,CI,Chile,756950.0,15823957.0,-45.229309,-74.3459855
43.0,CI,Chile,756950.0,15823957.0,-45.2831955,-73.9737625
43.0,CI,Chile,756950.0,15823957.0,-45.3452795,-74.4198685
43.0,CI,Chile,756950.0,15823957.0,-45.402088,-73.9225085
43.0,CI,Chile,756950.0,15823957.0,-45.507225,-74.5033415
43.0,CI,Chile,756950.0,15823957.0,-45.500141,-73.980286
43.0,CI,Chile,756950.0,15823957.0,-45.6016695,-73.6834795
43.0,CI,Chile,756950.0,15823957.0,-45.61153,-74.354729
43.0,CI,Chile,756950.0,15823957.0,-45.631115,-74.005699
43.0,CI,Chile,756950.0,15823957.0,-45.6661145,-74.620705
43.0,CI,Chile,756950.0,15823957.0,-45.6556965,-74.815834
43.0,CI,Chile,756950.0,15823957.0,-45.8276405,-74.034729
43.0,CI,Chile,756950.0,15823957.0,-45.893616,-73.820839
43.0,CI,Chile,756950.0,15823957.0,-45.957924,-74.910561
43.0,CI,Chile,756950.0,15823957.0,-45.9626425,-73.7526475
43.0,CI,Chile,756950.0,15823957.0,-46.112919,-73.806816
43.0,CI,Chile,756950.0,15823957.0,-47.096531,-74.1020885
43.0,CI,Chile,756950.0,15823957.0,-47.1152835,-74.400566
43.0,CI,Chile,756950.0,15823957.0,-47.7381975,-74.9908445
43.0,CI,Chile,756950.0,15823957.0,-47.7808345,-75.181816
43.0,CI,Chile,756950.0,15823957.0,-47.8925055,-74.1493145
43.0,CI,Chile,756950.0,15823957.0,-47.9390335,-75.0359805
43.0,CI,Chile,756950.0,15823957.0,-48.3590315,-75.329445
43.0,CI,Chile,756950.0,15823957.0,-48.2570875,-75.029869
43.0,CI,Chile,756950.0,15823957.0,-48.2298625,-74.483482
43.0,CI,Chile,756950.0,15823957.0,-48.3748665,-74.353203
43.0,CI,Chile,756950.0,15823957.0,-48.428894,-74.1490325
43.0,CI,Chile,756950.0,15823957.0,-48.4641725,-74.4062575
43.0,CI,Chile,756950.0,15823957.0,-48.564865,-75.4929195
43.0,CI,Chile,756950.0,15823957.0,-48.716255,-75.467781
43.0,CI,Chile,756950.0,15823957.0,-41.8015325,-73.044731
43.0,CI,Chile,756950.0,15823957.0,-42.585976,-73.8882065
43.0,CI,Chile,756950.0,15823957.0,-42.1033365,-72.559723
43.0,CI,Chile,756950.0,15823957.0,-42.279308,-73.1265335
43.0,CI,Chile,756950.0,15823957.0,-42.4654195,-73.5344545
43.0,CI,Chile,756950.0,15823957.0,-42.607643,-73.6737595
43.0,CI,Chile,756950.0,15823957.0,-42.9587555,-73.486954
43.0,CI,Chile,756950.0,15823957.0,-43.5877835,-74.747368
43.0,CI,Chile,756950.0,15823957.0,-48.7344475,-75.151535
43.0,CI,Chile,756950.0,15823957.0,-48.6966705,-74.935425
43.0,CI,Chile,756950.0,15823957.0,-48.8984755,-75.185417
43.0,CI,Chile,756950.0,15823957.0,-48.9615325,-75.4291765
43.0,CI,Chile,756950.0,15823957.0,-49.1286165,-75.4707035
43.0,CI,Chile,756950.0,15823957.0,-49.1616705,-75.0651475
43.0,CI,Chile,756950.0,15823957.0,-49.527088,-74.3683395
43.0,CI,Chile,756950.0,15823957.0,-49.5048635,-75.5258405
43.0,CI,Chile,756950.0,15823957.0,-49.760002,-75.3881985
43.0,CI,Chile,756950.0,15823957.0,-50.2204205,-75.12529
43.0,CI,Chile,756950.0,15823957.0,-50.4309765,-74.6647335
43.0,CI,Chile,756950.0,15823957.0,-50.635002,-74.4232025
43.0,CI,Chile,756950.0,15823957.0,-50.6291695,-75.302376
43.0,CI,Chile,756950.0,15823957.0,-50.54681,-74.633339
43.0,CI,Chile,756950.0,15823957.0,-50.776947,-74.8123705
43.0,CI,Chile,756950.0,15823957.0,-50.9193075,-74.667511
43.0,CI,Chile,756950.0,15823957.0,-51.083893,-74.2701415
43.0,CI,Chile,756950.0,15823957.0,-51.1161155,-74.4947285
43.0,CI,Chile,756950.0,15823957.0,-51.138336,-74.9408415
43.0,CI,Chile,756950.0,15823957.0,-51.33445,-74.7787555
43.0,CI,Chile,756950.0,15823957.0,-51.3019485,-74.0362625
43.0,CI,Chile,756950.0,15823957.0,-51.310902,-73.83654
43.0,CI,Chile,756950.0,15823957.0,-51.449589,-75.1577835
43.0,CI,Chile,756950.0,15823957.0,-51.3686145,-74.186676
43.0,CI,Chile,756950.0,15823957.0,-51.6713945,-74.080841
43.0,CI,Chile,756950.0,15823957.0,-51.8687515,-74.912506
43.0,CI,Chile,756950.0,15823957.0,-51.740143,-73.854874
43.0,CI,Chile,756950.0,15823957.0,-51.8320845,-74.296814
43.0,CI,Chile,756950.0,15823957.0,-27.1326405,-109.3331945
43.0,CI,Chile,756950.0,15823957.0,-51.9866715,-74.748894
43.0,CI,Chile,756950.0,15823957.0,-52.074032,-73.900696
43.0,CI,Chile,756950.0,15823957.0,-33.734447,-80.7382045
43.0,CI,Chile,756950.0,15823957.0,-52.0634765,-74.376114
43.0,CI,Chile,756950.0,15823957.0,-52.124447,-74.699867
43.0,CI,Chile,756950.0,15823957.0,-52.2412565,-74.1755675
43.0,CI,Chile,756950.0,15823957.0,-52.2694515,-73.921257
43.0,CI,Chile,756950.0,15823957.0,-52.2600025,-74.718895
43.0,CI,Chile,756950.0,15823957.0,-52.564728,-73.874733
43.0,CI,Chile,756950.0,15823957.0,-52.7206995,-73.3634795
43.0,CI,Chile,756950.0,15823957.0,-53.045418,-73.917511
43.0,CI,Chile,756950.0,15823957.0,-52.856293,-70.700142
43.0,CI,Chile,756950.0,15823957.0,-52.900837,-73.5633395
43.0,CI,Chile,756950.0,15823957.0,-53.2800025,-74.150978
43.0,CI,Chile,756950.0,15823957.0,-53.4838905,-73.597374
43.0,CI,Chile,756950.0,15823957.0,-53.7698215,-72.87973
43.0,CI,Chile,756950.0,15823957.0,-53.5215305,-73.780838
43.0,CI,Chile,756950.0,15823957.0,-53.892643,-70.6231995
43.0,CI,Chile,756950.0,15823957.0,-54.095146,-71.955284
43.0,CI,Chile,756950.0,15823957.0,-54.164585,-71.343201
43.0,CI,Chile,756950.0,15823957.0,-54.08181,-73.3151475
43.0,CI,Chile,756950.0,15823957.0,-54.165558,-72.3590395
43.0,CI,Chile,756950.0,15823957.0,-54.2111125,-70.366394
43.0,CI,Chile,756950.0,15823957.0,-54.36903,-72.417511
43.0,CI,Chile,756950.0,15823957.0,-54.694725,-72.0104295
43.0,CI,Chile,756950.0,15823957.0,-54.8901445,-71.1844555
43.0,CI,Chile,756950.0,15823957.0,-54.867504,-70.569588
43.0,CI,Chile,756950.0,15823957.0,-54.95528,-69.559593
43.0,CI,Chile,756950.0,15823957.0,-55.055279,-70.63987
43.0,CI,Chile,756950.0,15823957.0,-55.109589,-67.7090375
43.0,CI,Chile,756950.0,15823957.0,-55.0556985,-66.940285
43.0,CI,Chile,756950.0,15823957.0,-55.225281,-66.531952
43.0,CI,Chile,756950.0,15823957.0,-55.278755,-66.9505615
43.0,CI,Chile,756950.0,15823957.0,-55.330837,-70.021263
43.0,CI,Chile,756950.0,15823957.0,-55.375698,-69.708206
43.0,CI,Chile,756950.0,15823957.0,-55.558617,-67.663345
43.0,CI,Chile,756950.0,15823957.0,-55.682781,-67.404037
43.0,CI,Chile,756950.0,15823957.0,-55.781532,-67.1983415
43.0,CI,Chile,756950.0,15823957.0,-55.8608365,-67.121399
43.0,CI,Chile,756950.0,15823957.0,-55.8562545,-67.675285
43.0,CI,Chile,756950.0,15823957.0,-55.8536145,-67.309174
43.0,CI,Chile,756950.0,15823957.0,-35.6958355,-71.3591765
43.0,CI,Chile,756950.0,15823957.0,-49.0893095,-74.941948
43.0,CI,Chile,756950.0,15823957.0,-50.7334785,-75.045288
43.0,CI,Chile,756950.0,15823957.0,-53.7044485,-70.3135145
43.0,CI,Chile,756950.0,15823957.0,-55.326115,-68.998619
43.0,CI,Chile,756950.0,15823957.0,-26.458614,-105.465702
43.0,CI,Chile,756950.0,15823957.0,-26.342918,-79.888199
43.0,CI,Chile,756950.0,15823957.0,-26.2569465,-80.0866775
43.0,CI,Chile,756950.0,15823957.0,-51.8076435,-75.04348
43.0,CI,Chile,756950.0,15823957.0,-44.39431,-73.7184755
44.0,CJ,Cayman Islands,262.0,43103.0,19.682638,-80.0384825
44.0,CJ,Cayman Islands,262.0,43103.0,19.3094425,-81.247093
44.0,CJ,Cayman Islands,262.0,43103.0,19.723747,-79.8130645
45.0,CK,Cocos (Keeling) Islands,14.0,629.0,-12.163888,96.842209
45.0,CK,Cocos (Keeling) Islands,14.0,629.0,-12.175972,96.913452
46.0,CM,Cameroon,475440.0,16063678.0,3.5675,9.659999
46.0,CM,Cameroon,475440.0,16063678.0,7.369722,12.354722
47.0,CN,Comoros,2170.0,651901.0,-12.2248625,44.3687475
47.0,CN,Comoros,2170.0,651901.0,-12.3116675,43.742634
47.0,CN,Comoros,2170.0,651901.0,-11.651528,43.356106
48.0,CO,Colombia,1138910.0,42310775.0,2.419722,-78.549309
48.0,CO,Colombia,1138910.0,42310775.0,2.595555,-77.997368
48.0,CO,Colombia,1138910.0,42310775.0,2.5740275,-78.153618
48.0,CO,Colombia,1138910.0,42310775.0,4.131666,-77.489037
48.0,CO,Colombia,1138910.0,42310775.0,13.3488885,-81.36792
48.0,CO,Colombia,1138910.0,42310775.0,12.540693,-81.701393
48.0,CO,Colombia,1138910.0,42310775.0,4.113507,-72.962616
48.0,CO,Colombia,1138910.0,42310775.0,4.2640275,-77.436539
48.0,CO,Colombia,1138910.0,42310775.0,2.6354165,-77.853615
48.0,CO,Colombia,1138910.0,42310775.0,3.1349995,-77.5934755
48.0,CO,Colombia,1138910.0,42310775.0,2.654861,-77.816536
49.0,CQ,Northern Mariana Islands,477.0,78252.0,18.1087475,145.7766415
49.0,CQ,Northern Mariana Islands,477.0,78252.0,17.5879135,145.846909
49.0,CQ,Northern Mariana Islands,477.0,78252.0,17.301525,145.852737
49.0,CQ,Northern Mariana Islands,477.0,78252.0,16.6920795,145.786652
49.0,CQ,Northern Mariana Islands,477.0,78252.0,16.356665,145.6707915
49.0,CQ,Northern Mariana Islands,477.0,78252.0,15.178192,145.7488555
49.0,CQ,Northern Mariana Islands,477.0,78252.0,14.9959705,145.6174775
49.0,CQ,Northern Mariana Islands,477.0,78252.0,14.8390255,145.5469205
49.0,CQ,Northern Mariana Islands,477.0,78252.0,14.151804,145.204834
49.0,CQ,Northern Mariana Islands,477.0,78252.0,20.0309695,145.2495575
49.0,CQ,Northern Mariana Islands,477.0,78252.0,20.5368025,144.9167785
49.0,CQ,Northern Mariana Islands,477.0,78252.0,18.7659685,145.6769105
49.0,CQ,Northern Mariana Islands,477.0,78252.0,19.671524,145.397751
50.0,CS,Costa Rica,51100.0,3956507.0,9.6196395,-84.2363965
50.0,CS,Costa Rica,51100.0,3956507.0,10.096666,-85.147644
51.0,CT,Central African Republic,622984.0,3742482.0,6.611111,20.939444
52.0,CU,Cuba,110860.0,11308764.0,21.1154155,-79.4250105
52.0,CU,Cuba,110860.0,11308764.0,22.2313865,-77.8108365
52.0,CU,Cuba,110860.0,11308764.0,22.1904145,-77.9372255
52.0,CU,Cuba,110860.0,11308764.0,22.0056915,-77.7841795
52.0,CU,Cuba,110860.0,11308764.0,20.803471,-78.90667
52.0,CU,Cuba,110860.0,11308764.0,20.7320805,-78.7893145
52.0,CU,Cuba,110860.0,11308764.0,20.710833,-78.4900055
52.0,CU,Cuba,110860.0,11308764.0,20.6565245,-78.3958435
52.0,CU,Cuba,110860.0,11308764.0,20.5606935,-78.39209
52.0,CU,Cuba,110860.0,11308764.0,22.4856925,-78.486397
52.0,CU,Cuba,110860.0,11308764.0,21.0955525,-79.3390355
52.0,CU,Cuba,110860.0,11308764.0,22.349583,-78.165428
52.0,CU,Cuba,110860.0,11308764.0,20.9536075,-79.1502915
52.0,CU,Cuba,110860.0,11308764.0,20.868332,-79.0223695
52.0,CU,Cuba,110860.0,11308764.0,20.761944,-75.531952
52.0,CU,Cuba,110860.0,11308764.0,22.6533295,-79.003487
52.0,CU,Cuba,110860.0,11308764.0,23.0891665,-80.18528
52.0,CU,Cuba,110860.0,11308764.0,23.0488875,-80.0663985
52.0,CU,Cuba,110860.0,11308764.0,22.9837475,-80.2894515
52.0,CU,Cuba,110860.0,11308764.0,22.942915,-79.9183425
52.0,CU,Cuba,110860.0,11308764.0,22.7136095,-79.477783
52.0,CU,Cuba,110860.0,11308764.0,21.508192,-79.5420915
52.0,CU,Cuba,110860.0,11308764.0,21.656248,-81.464035
52.0,CU,Cuba,110860.0,11308764.0,21.6877765,-82.8680645
52.0,CU,Cuba,110860.0,11308764.0,23.1427765,-80.885422
52.0,CU,Cuba,110860.0,11308764.0,23.1844425,-80.53376
53.0,CV,Cape Verde,4033.0,415294.0,15.0955545,-23.618614
53.0,CV,Cape Verde,4033.0,415294.0,14.9293045,-24.4104195
53.0,CV,Cape Verde,4033.0,415294.0,16.8505535,-24.984724
53.0,CV,Cape Verde,4033.0,415294.0,16.583748,-24.2279185
53.0,CV,Cape Verde,4033.0,415294.0,16.1066645,-22.8140295
